season,round,lapNumber,driverId,position,time
2021,20,5,latifi,18,1:31.548
2021,20,5,mick_schumacher,19,1:31.886
2021,20,5,mazepin,20,1:32.395
2021,20,6,hamilton,1,1:28.301
2021,20,6,max_verstappen,2,1:28.397
2021,20,6,alonso,3,1:30.801
2021,20,6,gasly,4,1:30.984
2021,20,6,norris,5,1:31.039
2021,20,6,ocon,6,1:30.680
2021,20,6,sainz,7,1:30.737
2021,20,6,perez,8,1:29.917
2021,20,6,tsunoda,9,1:31.479
2021,20,6,stroll,10,1:31.462
2021,20,6,bottas,11,1:31.507
2021,20,6,leclerc,12,1:31.484
2021,20,6,raikkonen,13,1:33.021
2021,20,6,giovinazzi,14,1:32.555
2021,20,6,russell,15,1:32.365
2021,20,6,ricciardo,16,1:32.037
2021,20,6,vettel,17,1:31.810
2021,20,6,latifi,18,1:31.868
2021,20,6,mick_schumacher,19,1:31.921
2021,20,6,mazepin,20,1:32.180
2021,20,7,hamilton,1,1:28.207
2021,20,7,max_verstappen,2,1:29.069
2021,20,7,alonso,3,1:31.072
2021,20,7,gasly,4,1:31.223
2021,20,7,norris,5,1:31.240
2021,20,7,ocon,6,1:31.686
2021,20,7,sainz,7,1:31.181
2021,20,7,perez,8,1:31.122
2021,20,7,tsunoda,9,1:32.082
2021,20,7,stroll,10,1:32.073
2021,20,7,bottas,11,1:31.740
2021,20,7,leclerc,12,1:31.369
2021,20,7,raikkonen,13,1:31.264
2021,20,7,giovinazzi,14,1:31.631
2021,20,7,ricciardo,15,1:30.997
2021,20,7,russell,16,1:32.946
2021,20,7,vettel,17,1:32.115
2021,20,7,latifi,18,1:31.719
2021,20,7,mick_schumacher,19,1:31.743
2021,20,7,mazepin,20,1:32.065
2021,20,8,hamilton,1,1:28.359
2021,20,8,max_verstappen,2,1:28.339
2021,20,8,alonso,3,1:30.974
2021,20,8,gasly,4,1:31.377
2021,20,8,norris,5,1:31.210
2021,20,8,ocon,6,1:31.346
2021,20,8,perez,7,1:30.318
2021,20,8,sainz,8,1:32.448
2021,20,8,tsunoda,9,1:32.287
2021,20,8,stroll,10,1:32.209
2021,20,8,bottas,11,1:32.173
2021,20,8,leclerc,12,1:32.130
2021,20,8,raikkonen,13,1:32.128
2021,20,8,ricciardo,14,1:30.846
2021,20,8,giovinazzi,15,1:33.085
2021,20,8,russell,16,1:32.342
2021,20,8,vettel,17,1:32.388
2021,20,8,latifi,18,1:32.123
2021,20,8,mick_schumacher,19,1:32.326
2021,20,8,mazepin,20,1:32.120
2021,20,9,hamilton,1,1:28.127
2021,20,9,max_verstappen,2,1:28.458
2021,20,9,alonso,3,1:30.733
2021,20,9,gasly,4,1:30.961
2021,20,9,norris,5,1:30.565
2021,20,9,perez,6,1:29.833
2021,20,9,ocon,7,1:32.038
2021,20,9,sainz,8,1:31.280
2021,20,9,stroll,9,1:30.132
2021,20,9,bottas,10,1:30.315
2021,20,9,leclerc,11,1:32.458
2021,20,9,raikkonen,12,1:31.909
2021,20,9,ricciardo,13,1:31.909
2021,20,9,giovinazzi,14,1:31.666
2021,20,9,russell,15,1:32.245
2021,20,9,vettel,16,1:32.544
2021,20,9,latifi,17,1:32.466
2021,20,9,mick_schumacher,18,1:32.408
2021,20,9,mazepin,19,1:32.285
2021,20,9,tsunoda,20,1:54.105
2021,20,10,hamilton,1,1:27.906
2021,20,10,max_verstappen,2,1:28.382
2021,20,10,alonso,3,1:30.619
2021,20,10,gasly,4,1:31.054
2021,20,10,norris,5,1:31.220
2021,20,10,perez,6,1:31.107
2021,20,10,ocon,7,1:31.177
2021,20,10,sainz,8,1:30.994
2021,20,10,bottas,9,1:28.095
2021,20,10,stroll,10,1:30.761
2021,20,10,leclerc,11,1:29.763
2021,20,10,ricciardo,12,1:30.987
2021,20,10,giovinazzi,13,1:31.395
2021,20,10,russell,14,1:31.357
2021,20,10,vettel,15,1:31.382
2021,20,10,latifi,16,1:31.282
2021,20,10,mick_schumacher,17,1:31.704
2021,20,10,mazepin,18,1:31.809
2021,20,10,raikkonen,19,1:52.005
2021,20,10,tsunoda,20,1:36.181
2021,20,11,hamilton,1,1:28.080
2021,20,11,max_verstappen,2,1:28.315
2021,20,11,alonso,3,1:30.522
2021,20,11,gasly,4,1:30.715
2021,20,11,norris,5,1:30.419
2021,20,11,perez,6,1:30.629
2021,20,11,ocon,7,1:30.971
2021,20,11,sainz,8,1:30.605
2021,20,11,bottas,9,1:29.523
2021,20,11,stroll,10,1:29.555
2021,20,11,leclerc,11,1:29.720
2021,20,11,ricciardo,12,1:29.960
2021,20,11,giovinazzi,13,1:30.993
2021,20,11,russell,14,1:31.576
2021,20,11,vettel,15,1:31.343
2021,20,11,latifi,16,1:31.344
2021,20,11,mick_schumacher,17,1:31.440
2021,20,11,mazepin,18,1:31.463
2021,20,11,tsunoda,19,1:30.396
2021,20,11,raikkonen,20,1:34.528
2021,20,12,hamilton,1,1:27.943
2021,20,12,max_verstappen,2,1:28.394
2021,20,12,alonso,3,1:30.283
2021,20,12,norris,4,1:30.279
2021,20,12,gasly,5,1:32.450
2021,20,12,perez,6,1:31.140
2021,20,12,ocon,7,1:30.592
2021,20,12,sainz,8,1:30.390
2021,20,12,bottas,9,1:30.527
2021,20,12,stroll,10,1:29.707
2021,20,12,leclerc,11,1:29.740
2021,20,12,ricciardo,12,1:30.003
2021,20,12,giovinazzi,13,1:31.010
2021,20,12,russell,14,1:31.101
2021,20,12,vettel,15,1:31.088
2021,20,12,latifi,16,1:31.312
2021,20,12,mick_schumacher,17,1:31.385
2021,20,12,mazepin,18,1:31.282
2021,20,12,tsunoda,19,1:29.734
2021,20,12,raikkonen,20,1:30.233
2021,20,13,hamilton,1,1:27.982
2021,20,13,max_verstappen,2,1:28.332
2021,20,13,alonso,3,1:30.312
2021,20,13,norris,4,1:29.705
2021,20,13,perez,5,1:29.051
2021,20,13,ocon,6,1:30.863
2021,20,13,sainz,7,1:31.019
2021,20,13,bottas,8,1:31.106
2021,20,13,stroll,9,1:30.370
2021,20,13,leclerc,10,1:30.014
2021,20,13,ricciardo,11,1:30.081
2021,20,13,giovinazzi,12,1:31.739
2021,20,13,russell,13,1:31.283
2021,20,13,vettel,14,1:31.138
2021,20,13,latifi,15,1:31.241
2021,20,13,mick_schumacher,16,1:31.223
2021,20,13,gasly,17,1:52.700
2021,20,13,mazepin,18,1:31.465
2021,20,13,tsunoda,19,1:30.104
2021,20,13,raikkonen,20,1:30.455
2021,20,14,hamilton,1,1:27.943
2021,20,14,max_verstappen,2,1:28.336
2021,20,14,alonso,3,1:29.924
2021,20,14,norris,4,1:29.940
2021,20,14,perez,5,1:29.268
2021,20,14,ocon,6,1:29.887
2021,20,14,sainz,7,1:30.350
2021,20,14,bottas,8,1:29.972
2021,20,14,stroll,9,1:30.439
2021,20,14,leclerc,10,1:30.210
2021,20,14,ricciardo,11,1:30.092
2021,20,14,giovinazzi,12,1:31.654
2021,20,14,vettel,13,1:30.064
2021,20,14,russell,14,1:32.318
2021,20,14,latifi,15,1:31.340
2021,20,14,mick_schumacher,16,1:30.644
2021,20,14,mazepin,17,1:31.473
2021,20,14,gasly,18,1:35.301
2021,20,14,tsunoda,19,1:30.245
2021,20,14,raikkonen,20,1:30.333
2021,20,15,hamilton,1,1:27.779
2021,20,15,max_verstappen,2,1:28.281
2021,20,15,alonso,3,1:29.528
2021,20,15,norris,4,1:30.349
2021,20,15,perez,5,1:29.975
2021,20,15,ocon,6,1:29.661
2021,20,15,bottas,7,1:29.190
2021,20,15,sainz,8,1:30.853
2021,20,15,stroll,9,1:30.136
2021,20,15,leclerc,10,1:29.972
2021,20,15,ricciardo,11,1:30.026
2021,20,15,vettel,12,1:30.969
2021,20,15,russell,13,1:31.880
2021,20,15,latifi,14,1:31.849
2021,20,15,mick_schumacher,15,1:31.648
2021,20,15,mazepin,16,1:31.525
2021,20,15,gasly,17,1:29.818
2021,20,15,tsunoda,18,1:29.921
2021,20,15,raikkonen,19,1:30.132
2021,20,15,giovinazzi,20,1:52.686
2021,20,16,hamilton,1,1:27.625
2021,20,16,max_verstappen,2,1:28.416
2021,20,16,alonso,3,1:29.341
2021,20,16,perez,4,1:28.667
2021,20,16,norris,5,1:31.386
2021,20,16,ocon,6,1:30.040
2021,20,16,bottas,7,1:29.434
2021,20,16,sainz,8,1:30.133
2021,20,16,stroll,9,1:30.165
2021,20,16,leclerc,10,1:29.854
2021,20,16,ricciardo,11,1:29.874
2021,20,16,vettel,12,1:29.305
2021,20,16,russell,13,1:31.310
2021,20,16,latifi,14,1:31.502
2021,20,16,mick_schumacher,15,1:31.310
2021,20,16,gasly,16,1:29.127
2021,20,16,mazepin,17,1:32.307
2021,20,16,tsunoda,18,1:29.745
2021,20,16,raikkonen,19,1:29.891
2021,20,16,giovinazzi,20,1:34.557
2021,20,17,hamilton,1,1:27.514
2021,20,17,max_verstappen,2,1:48.566
2021,20,17,alonso,3,1:29.298
2021,20,17,perez,4,1:29.108
2021,20,17,norris,5,1:30.133
2021,20,17,bottas,6,1:28.361
2021,20,17,ocon,7,1:30.809
2021,20,17,sainz,8,1:30.047
2021,20,17,stroll,9,1:29.973
2021,20,17,leclerc,10,1:30.296
2021,20,17,ricciardo,11,1:29.778
2021,20,17,vettel,12,1:29.435
2021,20,17,latifi,13,1:32.252
2021,20,17,mick_schumacher,14,1:31.793
2021,20,17,gasly,15,1:30.407
2021,20,17,mazepin,16,1:31.110
2021,20,17,tsunoda,17,1:30.150
2021,20,17,raikkonen,18,1:30.003
2021,20,17,giovinazzi,19,1:28.894
2021,20,17,russell,20,1:52.485
2021,20,18,hamilton,1,1:47.391
2021,20,18,max_verstappen,2,1:32.604
2021,20,18,alonso,3,1:29.824
2021,20,18,perez,4,1:28.963
2021,20,18,norris,5,1:29.736
2021,20,18,bottas,6,1:29.468
2021,20,18,ocon,7,1:29.833
2021,20,18,sainz,8,1:29.909
2021,20,18,stroll,9,1:30.150
2021,20,18,leclerc,10,1:29.794
2021,20,18,ricciardo,11,1:30.381
2021,20,18,vettel,12,1:29.315
2021,20,18,gasly,13,1:30.276
2021,20,18,mick_schumacher,14,1:32.410
2021,20,18,mazepin,15,1:30.954
2021,20,18,tsunoda,16,1:29.806
2021,20,18,raikkonen,17,1:30.097
2021,20,18,giovinazzi,18,1:29.242
2021,20,18,latifi,19,1:50.705
2021,20,18,russell,20,1:34.945
2021,20,19,hamilton,1,1:34.158
2021,20,19,max_verstappen,2,1:27.989
2021,20,19,alonso,3,1:28.901
2021,20,19,norris,4,1:29.609
2021,20,19,bottas,5,1:29.128
2021,20,19,ocon,6,1:30.044
2021,20,19,sainz,7,1:29.887
2021,20,19,stroll,8,1:29.649
2021,20,19,leclerc,9,1:29.960
2021,20,19,ricciardo,10,1:30.335
2021,20,19,perez,11,1:49.096
2021,20,19,vettel,12,1:29.375
2021,20,19,gasly,13,1:28.662
2021,20,19,mick_schumacher,14,1:30.660
2021,20,19,mazepin,15,1:31.524
2021,20,19,tsunoda,16,1:30.176
2021,20,19,raikkonen,17,1:29.983
2021,20,19,giovinazzi,18,1:29.333
2021,20,19,russell,19,1:29.451
2021,20,19,latifi,20,1:35.182
2021,20,20,hamilton,1,1:27.495
2021,20,20,max_verstappen,2,1:27.750
2021,20,20,alonso,3,1:28.875
2021,20,20,norris,4,1:29.463
2021,20,20,bottas,5,1:29.350
2021,20,20,ocon,6,1:29.825
2021,20,20,sainz,7,1:29.795
2021,20,20,stroll,8,1:29.841
2021,20,20,leclerc,9,1:30.052
2021,20,20,ricciardo,10,1:29.974
2021,20,20,vettel,11,1:29.328
2021,20,20,perez,12,1:33.466
2021,20,20,gasly,13,1:28.781
2021,20,20,mick_schumacher,14,1:31.477
2021,20,20,mazepin,15,1:31.440
2021,20,20,tsunoda,16,1:30.324
2021,20,20,raikkonen,17,1:30.171
2021,20,20,giovinazzi,18,1:29.528
2021,20,20,russell,19,1:29.385
2021,20,20,latifi,20,1:29.579
2021,20,21,hamilton,1,1:27.773
2021,20,21,max_verstappen,2,1:27.531
2021,20,21,alonso,3,1:28.246
2021,20,21,norris,4,1:29.723
2021,20,21,bottas,5,1:30.169
2021,20,21,ocon,6,1:29.782
2021,20,21,sainz,7,1:29.731
2021,20,21,stroll,8,1:30.101
2021,20,21,leclerc,9,1:29.955
2021,20,21,ricciardo,10,1:30.057
2021,20,21,vettel,11,1:29.362
2021,20,21,perez,12,1:28.183
2021,20,21,gasly,13,1:28.743
2021,20,21,mick_schumacher,14,1:31.042
2021,20,21,tsunoda,15,1:29.900
2021,20,21,mazepin,16,1:32.740
2021,20,21,raikkonen,17,1:31.176
2021,20,21,giovinazzi,18,1:29.588
2021,20,21,russell,19,1:29.699
2021,20,21,latifi,20,1:29.624
2021,20,22,hamilton,1,1:27.145
2021,20,22,max_verstappen,2,1:27.392
2021,20,22,alonso,3,1:28.162
2021,20,22,norris,4,1:29.697
2021,20,22,bottas,5,1:29.239
2021,20,22,ocon,6,1:30.052
2021,20,22,sainz,7,1:29.833
2021,20,22,stroll,8,1:29.869
2021,20,22,leclerc,9,1:30.288
2021,20,22,ricciardo,10,1:30.069
2021,20,22,vettel,11,1:29.339
2021,20,22,perez,12,1:29.191
2021,20,22,gasly,13,1:28.624
2021,20,22,tsunoda,14,1:29.708
2021,20,22,raikkonen,15,1:29.510
2021,20,22,mazepin,16,1:32.427
2021,20,22,giovinazzi,17,1:29.776
2021,20,22,russell,18,1:29.504
2021,20,22,latifi,19,1:29.430
2021,20,22,mick_schumacher,20,1:51.775
2021,20,23,hamilton,1,1:27.423
2021,20,23,max_verstappen,2,1:27.152
2021,20,23,bottas,3,1:28.422
2021,20,23,norris,4,1:31.077
2021,20,23,ocon,5,1:29.661
2021,20,23,sainz,6,1:29.833
2021,20,23,alonso,7,1:49.161
2021,20,23,leclerc,8,1:29.963
2021,20,23,ricciardo,9,1:30.116
2021,20,23,perez,10,1:27.735
2021,20,23,vettel,11,1:30.862
2021,20,23,gasly,12,1:28.770
2021,20,23,stroll,13,1:50.883
2021,20,23,tsunoda,14,1:29.119
2021,20,23,raikkonen,15,1:29.880
2021,20,23,mazepin,16,1:31.847
2021,20,23,giovinazzi,17,1:30.908
2021,20,23,russell,18,1:29.656
2021,20,23,latifi,19,1:29.360
2021,20,23,mick_schumacher,20,1:36.726
2021,20,24,hamilton,1,1:27.862
2021,20,24,max_verstappen,2,1:27.079
2021,20,24,bottas,3,1:28.215
2021,20,24,norris,4,1:29.759
2021,20,24,sainz,5,1:29.818
2021,20,24,leclerc,6,1:30.142
2021,20,24,alonso,7,1:35.017
2021,20,24,ricciardo,8,1:32.173
2021,20,24,perez,9,1:30.183
2021,20,24,vettel,10,1:29.916
2021,20,24,gasly,11,1:29.087
2021,20,24,ocon,12,1:50.392
2021,20,24,stroll,13,1:33.493
2021,20,24,tsunoda,14,1:29.571
2021,20,24,raikkonen,15,1:29.961
2021,20,24,giovinazzi,16,1:28.988
2021,20,24,mazepin,17,1:32.457
2021,20,24,russell,18,1:29.693
2021,20,24,latifi,19,1:29.399
2021,20,24,mick_schumacher,20,1:29.718
2021,20,25,hamilton,1,1:26.996
2021,20,25,max_verstappen,2,1:27.237
2021,20,25,bottas,3,1:28.089
2021,20,25,sainz,4,1:29.409
2021,20,25,leclerc,5,1:29.987
2021,20,25,alonso,6,1:28.539
2021,20,25,perez,7,1:27.596
2021,20,25,ricciardo,8,1:31.474
2021,20,25,vettel,9,1:30.272
2021,20,25,norris,10,1:48.671
2021,20,25,gasly,11,1:28.917
2021,20,25,ocon,12,1:33.212
2021,20,25,stroll,13,1:28.602
2021,20,25,tsunoda,14,1:29.429
2021,20,25,raikkonen,15,1:29.441
2021,20,25,giovinazzi,16,1:29.120
2021,20,25,mazepin,17,1:31.560
2021,20,25,russell,18,1:29.265
2021,20,25,latifi,19,1:29.429
2021,20,25,mick_schumacher,20,1:31.660
2021,20,26,hamilton,1,1:27.018
2021,20,26,max_verstappen,2,1:27.098
2021,20,26,bottas,3,1:27.907
2021,20,26,sainz,4,1:29.232
2021,20,26,leclerc,5,1:30.313
2021,20,26,alonso,6,1:28.536
2021,20,26,perez,7,1:28.373
2021,20,26,gasly,8,1:29.012
2021,20,26,norris,9,1:35.241
2021,20,26,ocon,10,1:28.905
2021,20,26,stroll,11,1:28.597
2021,20,26,tsunoda,12,1:29.066
2021,20,26,ricciardo,13,1:50.268
2021,20,26,raikkonen,14,1:29.398
2021,20,26,vettel,15,1:50.561
2021,20,26,giovinazzi,16,1:29.033
2021,20,26,mazepin,17,1:31.134
2021,20,26,russell,18,1:29.731
2021,20,26,latifi,19,1:31.229
2021,20,26,mick_schumacher,20,1:29.797
2021,20,27,hamilton,1,1:27.529
2021,20,27,max_verstappen,2,1:27.089
2021,20,27,bottas,3,1:27.851
2021,20,27,alonso,4,1:29.433
2021,20,27,perez,5,1:29.628
2021,20,27,gasly,6,1:28.733
2021,20,27,norris,7,1:29.448
2021,20,27,sainz,8,1:49.841
2021,20,27,ocon,9,1:28.516
2021,20,27,stroll,10,1:28.800
2021,20,27,tsunoda,11,1:29.035
2021,20,27,leclerc,12,1:53.808
2021,20,27,raikkonen,13,1:29.212
2021,20,27,giovinazzi,14,1:29.288
2021,20,27,ricciardo,15,1:35.215
2021,20,27,vettel,16,1:33.904
2021,20,27,russell,17,1:30.303
2021,20,27,mazepin,18,1:33.755
2021,20,27,latifi,19,1:30.306
2021,20,27,mick_schumacher,20,1:29.358
2021,20,28,hamilton,1,1:27.477
2021,20,28,max_verstappen,2,1:27.016
2021,20,28,bottas,3,1:27.909
2021,20,28,alonso,4,1:28.483
2021,20,28,perez,5,1:28.182
2021,20,28,gasly,6,1:28.475
2021,20,28,norris,7,1:29.342
2021,20,28,ocon,8,1:28.811
2021,20,28,stroll,9,1:28.744
2021,20,28,sainz,10,1:34.761
2021,20,28,tsunoda,11,1:29.293
2021,20,28,raikkonen,12,1:30.125
2021,20,28,leclerc,13,1:35.203
2021,20,28,giovinazzi,14,1:29.907
2021,20,28,vettel,15,1:28.405
2021,20,28,ricciardo,16,1:30.950
2021,20,28,russell,17,1:29.800
2021,20,28,latifi,18,1:30.142
2021,20,28,mazepin,19,1:34.390
2021,20,28,mick_schumacher,20,1:29.418
2021,20,29,hamilton,1,1:26.840
2021,20,29,max_verstappen,2,1:27.225
2021,20,29,bottas,3,1:27.991
2021,20,29,perez,4,1:27.903
2021,20,29,alonso,5,1:29.846
2021,20,29,gasly,6,1:28.406
2021,20,29,norris,7,1:28.623
2021,20,29,ocon,8,1:28.702
2021,20,29,stroll,9,1:28.599
2021,20,29,sainz,10,1:29.169
2021,20,29,tsunoda,11,1:29.231
2021,20,29,raikkonen,12,1:29.695
2021,20,29,leclerc,13,1:28.232
2021,20,29,vettel,14,1:28.931
2021,20,29,giovinazzi,15,1:30.637
2021,20,29,ricciardo,16,1:29.385
2021,20,29,russell,17,1:28.927
2021,20,29,latifi,18,1:30.250
2021,20,29,mazepin,19,1:31.535
2021,20,29,mick_schumacher,20,1:29.468
2021,20,30,hamilton,1,1:27.158
2021,20,30,max_verstappen,2,1:26.587
2021,20,30,bottas,3,1:27.886
2021,20,30,perez,4,1:27.980
2021,20,30,alonso,5,1:28.728
2021,20,30,gasly,6,1:28.685
2021,20,30,norris,7,1:28.242
2021,20,30,ocon,8,1:28.798
2021,20,30,stroll,9,1:28.686
2021,20,30,sainz,10,1:28.984
2021,20,30,tsunoda,11,1:29.016
2021,20,30,leclerc,12,1:29.906
2021,20,30,vettel,13,1:29.334
2021,20,30,giovinazzi,14,1:31.250
2021,20,30,ricciardo,15,1:31.114
2021,20,30,russell,16,1:31.190
2021,20,30,latifi,17,1:29.498
2021,20,30,raikkonen,18,1:50.600
2021,20,30,mazepin,19,1:31.858
2021,20,30,mick_schumacher,20,1:29.368
2021,20,31,hamilton,1,1:27.742
2021,20,31,max_verstappen,2,1:27.427
2021,20,31,bottas,3,1:27.945
2021,20,31,perez,4,1:27.472
2021,20,31,alonso,5,1:28.397
2021,20,31,gasly,6,1:28.536
2021,20,31,norris,7,1:27.921
2021,20,31,ocon,8,1:28.308
2021,20,31,stroll,9,1:28.569
2021,20,31,sainz,10,1:28.913
2021,20,31,tsunoda,11,1:29.008
2021,20,31,leclerc,12,1:27.853
2021,20,31,vettel,13,1:29.879
2021,20,31,giovinazzi,14,1:29.183
2021,20,31,ricciardo,15,1:29.595
2021,20,31,russell,16,1:29.857
2021,20,31,latifi,17,1:29.790
2021,20,31,mick_schumacher,18,1:30.421
2021,20,31,raikkonen,19,1:35.510
2021,20,31,mazepin,20,1:54.304
2021,20,32,hamilton,1,1:27.074
2021,20,32,max_verstappen,2,1:26.924
2021,20,32,bottas,3,1:27.990
2021,20,32,perez,4,1:27.657
2021,20,32,alonso,5,1:28.113
2021,20,32,gasly,6,1:28.740
2021,20,32,norris,7,1:28.034
2021,20,32,ocon,8,1:28.300
2021,20,32,stroll,9,1:28.448
2021,20,32,sainz,10,1:28.664
2021,20,32,tsunoda,11,1:29.001
2021,20,32,leclerc,12,1:27.510
2021,20,32,vettel,13,1:28.231
2021,20,32,ricciardo,14,1:30.918
2021,20,32,russell,15,1:29.216
2021,20,32,latifi,16,1:29.385
2021,20,32,giovinazzi,17,1:49.375
2021,20,32,mick_schumacher,18,1:28.600
2021,20,32,raikkonen,19,1:28.953
2021,20,32,mazepin,20,1:41.988
2021,20,33,hamilton,1,1:26.470
2021,20,33,max_verstappen,2,1:27.334
2021,20,33,perez,3,1:30.067
2021,20,33,alonso,4,1:31.993
2021,20,33,gasly,5,1:29.449
2021,20,33,norris,6,1:28.458
2021,20,33,ocon,7,1:28.506
2021,20,33,stroll,8,1:28.788
2021,20,33,sainz,9,1:29.061
2021,20,33,tsunoda,10,1:29.229
2021,20,33,leclerc,11,1:28.805
2021,20,33,vettel,12,1:28.534
2021,20,33,bottas,13,2:31.932
2021,20,33,ricciardo,14,1:29.356
2021,20,33,russell,15,1:29.170
2021,20,33,latifi,16,1:28.992
2021,20,33,mick_schumacher,17,1:29.450
2021,20,33,raikkonen,18,1:29.055
2021,20,33,giovinazzi,19,1:34.244
2021,20,33,mazepin,20,1:30.416
2021,20,34,hamilton,1,1:26.982
2021,20,34,max_verstappen,2,1:26.964
2021,20,34,perez,3,1:28.477
2021,20,34,alonso,4,1:28.402
2021,20,34,gasly,5,1:29.235
2021,20,34,norris,6,1:28.028
2021,20,34,ocon,7,1:28.267
2021,20,34,stroll,8,1:27.877
2021,20,34,sainz,9,1:28.329
2021,20,34,leclerc,10,1:28.793
2021,20,34,vettel,11,1:28.405
2021,20,34,ricciardo,12,1:28.792
2021,20,34,tsunoda,13,1:50.159
2021,20,34,bottas,14,1:35.500
2021,20,34,russell,15,1:31.325
2021,20,34,latifi,16,1:28.987
2021,20,34,raikkonen,17,1:28.376
2021,20,34,mick_schumacher,18,1:30.447
2021,20,34,giovinazzi,19,1:28.248
2021,20,34,mazepin,20,1:30.202
2021,20,35,hamilton,1,1:26.554
2021,20,35,max_verstappen,2,1:27.031
2021,20,35,perez,3,1:27.547
2021,20,35,alonso,4,1:28.021
2021,20,35,norris,5,1:28.101
2021,20,35,ocon,6,1:28.487
2021,20,35,stroll,7,1:27.912
2021,20,35,sainz,8,1:28.321
2021,20,35,leclerc,9,1:28.227
2021,20,35,gasly,10,1:50.401
2021,20,35,vettel,11,1:30.177
2021,20,35,ricciardo,12,1:28.233
2021,20,35,bottas,13,1:29.218
2021,20,35,russell,14,1:29.630
2021,20,35,latifi,15,1:29.571
2021,20,35,tsunoda,16,1:34.630
2021,20,35,raikkonen,17,1:29.129
2021,20,35,mick_schumacher,18,1:29.004
2021,20,35,giovinazzi,19,1:28.646
2021,20,35,mazepin,20,1:29.645
2021,20,36,hamilton,1,1:26.669
2021,20,36,max_verstappen,2,1:27.302
2021,20,36,perez,3,1:27.693
2021,20,36,alonso,4,1:28.176
2021,20,36,norris,5,1:27.682
2021,20,36,ocon,6,1:28.132
2021,20,36,stroll,7,1:28.044
2021,20,36,sainz,8,1:28.702
2021,20,36,leclerc,9,1:27.907
2021,20,36,vettel,10,1:28.213
2021,20,36,gasly,11,1:33.491
2021,20,36,ricciardo,12,1:28.709
2021,20,36,bottas,13,1:28.390
2021,20,36,russell,14,1:29.249
2021,20,36,latifi,15,1:30.268
2021,20,36,tsunoda,16,1:28.322
2021,20,36,raikkonen,17,1:28.793
2021,20,36,mick_schumacher,18,1:29.254
2021,20,36,giovinazzi,19,1:28.716
2021,20,36,mazepin,20,1:31.838
2021,20,37,hamilton,1,1:26.501
2021,20,37,max_verstappen,2,1:26.621
2021,20,37,perez,3,1:28.184
2021,20,37,alonso,4,1:27.974
2021,20,37,norris,5,1:27.920
2021,20,37,ocon,6,1:28.397
2021,20,37,stroll,7,1:27.987
2021,20,37,sainz,8,1:30.272
2021,20,37,leclerc,9,1:27.671
2021,20,37,vettel,10,1:28.029
2021,20,37,gasly,11,1:27.045
2021,20,37,ricciardo,12,1:28.862
2021,20,37,bottas,13,1:27.623
2021,20,37,russell,14,1:29.321
2021,20,37,latifi,15,1:29.649
2021,20,37,tsunoda,16,1:29.320
2021,20,37,raikkonen,17,1:27.791
2021,20,37,mick_schumacher,18,1:28.953
2021,20,37,giovinazzi,19,1:28.480
2021,20,37,mazepin,20,1:33.347
2021,20,38,hamilton,1,1:26.919
2021,20,38,max_verstappen,2,1:27.038
2021,20,38,perez,3,1:27.660
2021,20,38,alonso,4,1:27.878
2021,20,38,norris,5,1:27.258
2021,20,38,ocon,6,1:28.534
2021,20,38,stroll,7,1:28.586
2021,20,38,sainz,8,1:28.390
2021,20,38,leclerc,9,1:27.274
2021,20,38,vettel,10,1:27.714
2021,20,38,gasly,11,1:27.289
2021,20,38,ricciardo,12,1:28.341
2021,20,38,bottas,13,1:27.351
2021,20,38,russell,14,1:28.952
2021,20,38,latifi,15,1:29.167
2021,20,38,tsunoda,16,1:28.858
2021,20,38,raikkonen,17,1:28.359
2021,20,38,mick_schumacher,18,1:28.845
2021,20,38,giovinazzi,19,1:28.652
2021,20,38,mazepin,20,1:32.118
2021,20,39,hamilton,1,1:26.720
2021,20,39,max_verstappen,2,1:26.908
2021,20,39,perez,3,1:28.048
2021,20,39,alonso,4,1:27.484
2021,20,39,norris,5,1:26.989
2021,20,39,ocon,6,1:27.891
2021,20,39,stroll,7,1:27.905
2021,20,39,sainz,8,1:27.755
2021,20,39,leclerc,9,1:27.174
2021,20,39,vettel,10,1:27.447
2021,20,39,gasly,11,1:27.625
2021,20,39,ricciardo,12,1:29.246
2021,20,39,bottas,13,1:27.246
2021,20,39,russell,14,1:28.895
2021,20,39,tsunoda,15,1:28.039
2021,20,39,latifi,16,1:31.110
2021,20,39,raikkonen,17,1:28.588
2021,20,39,mick_schumacher,18,1:28.891
2021,20,39,giovinazzi,19,1:28.631
2021,20,39,mazepin,20,1:36.328
2021,20,40,hamilton,1,1:26.876
2021,20,40,max_verstappen,2,1:27.174
2021,20,40,perez,3,1:27.403
2021,20,40,alonso,4,1:27.385
2021,20,40,norris,5,1:27.108
2021,20,40,ocon,6,1:27.691
2021,20,40,stroll,7,1:27.811
2021,20,40,sainz,8,1:27.299
2021,20,40,leclerc,9,1:27.260
2021,20,40,vettel,10,1:27.144
2021,20,40,gasly,11,1:27.847
2021,20,40,ricciardo,12,1:29.149
2021,20,40,bottas,13,1:28.108
2021,20,40,russell,14,1:28.958
2021,20,40,tsunoda,15,1:28.168
2021,20,40,latifi,16,1:29.945
2021,20,40,raikkonen,17,1:28.440
2021,20,40,giovinazzi,18,1:27.823
2021,20,40,mick_schumacher,19,1:30.103
2021,20,40,mazepin,20,1:33.916
2021,20,41,hamilton,1,1:26.648
2021,20,41,max_verstappen,2,1:47.168
